WORD,FREQUENCY,PHONEME_LENGTH,MONOMORPHEME,ORTHO_LENGTH,LOG_FREQ,LANG
staatskerk,37,8,FALSE,10,3.61091791264422,Dutch
port,37,4,TRUE,4,3.61091791264422,Dutch
pleisterplaats,37,12,FALSE,14,3.61091791264422,Dutch
bijschrijven,37,10,FALSE,12,3.61091791264422,Dutch
bijenwas,37,8,FALSE,8,3.61091791264422,Dutch
uitvegen,37,7,FALSE,8,3.61091791264422,Dutch
klarinet,37,8,TRUE,8,3.61091791264422,Dutch
geesteshouding,37,12,FALSE,14,3.61091791264422,Dutch
klassenloos,37,8,FALSE,11,3.61091791264422,Dutch
bedwelmd,37,8,FALSE,8,3.61091791264422,Dutch
solderen,37,7,FALSE,8,3.61091791264422,Dutch
luim,37,4,TRUE,4,3.61091791264422,Dutch
wapenschild,37,10,FALSE,11,3.61091791264422,Dutch
stomweg,37,7,FALSE,7,3.61091791264422,Dutch
hulptroepen,37,9,FALSE,11,3.61091791264422,Dutch
pygmee,37,5,FALSE,6,3.61091791264422,Dutch
klutsen,37,6,TRUE,7,3.61091791264422,Dutch
existentialist,37,14,FALSE,14,3.61091791264422,Dutch
inmaken,37,6,FALSE,7,3.61091791264422,Dutch
ratificeren,37,10,FALSE,11,3.61091791264422,Dutch
zigzag,37,6,FALSE,6,3.61091791264422,Dutch
ondoelmatig,37,10,FALSE,11,3.61091791264422,Dutch
voortjagen,37,8,FALSE,10,3.61091791264422,Dutch
dysenterie,37,9,FALSE,10,3.61091791264422,Dutch
melig,37,5,FALSE,5,3.61091791264422,Dutch
banvloek,37,7,FALSE,8,3.61091791264422,Dutch
overnachting,37,10,FALSE,12,3.61091791264422,Dutch
vervellen,37,7,FALSE,9,3.61091791264422,Dutch
marineblauw,37,11,FALSE,11,3.61091791264422,Dutch
geestvermogen,37,11,FALSE,13,3.61091791264422,Dutch
fetisj,37,5,FALSE,6,3.61091791264422,Dutch
kerkvorst,37,9,FALSE,9,3.61091791264422,Dutch
match,37,4,TRUE,5,3.61091791264422,Dutch
oervorm,37,6,FALSE,7,3.61091791264422,Dutch
zonneschijf,37,9,FALSE,11,3.61091791264422,Dutch
vertelsel,37,9,FALSE,9,3.61091791264422,Dutch
veehoeder,37,7,FALSE,9,3.61091791264422,Dutch
loofboom,37,6,FALSE,8,3.61091791264422,Dutch
nopjes,37,6,FALSE,6,3.61091791264422,Dutch
kattig,37,5,FALSE,6,3.61091791264422,Dutch
omtrekken,37,7,FALSE,9,3.61091791264422,Dutch
albasten,37,7,FALSE,8,3.61091791264422,Dutch
tomen,37,4,TRUE,5,3.61091791264422,Dutch
strootje,37,7,FALSE,8,3.61091791264422,Dutch
amorf,37,5,FALSE,5,3.61091791264422,Dutch
sequentie,37,8,FALSE,9,3.61091791264422,Dutch
nuk,37,3,TRUE,3,3.61091791264422,Dutch
bijverdienen,37,10,FALSE,12,3.61091791264422,Dutch
erfstuk,37,7,FALSE,7,3.61091791264422,Dutch
bewerker,37,8,FALSE,8,3.61091791264422,Dutch
relativiteit,37,12,FALSE,12,3.61091791264422,Dutch
jachtpartij,37,10,FALSE,11,3.61091791264422,Dutch
hui,37,3,TRUE,3,3.61091791264422,Dutch
programmapunt,37,12,FALSE,13,3.61091791264422,Dutch
borstbeeld,37,9,FALSE,10,3.61091791264422,Dutch
gewis,37,5,FALSE,5,3.61091791264422,Dutch
celluloid,37,8,FALSE,9,3.61091791264422,Dutch
snobistisch,37,9,FALSE,11,3.61091791264422,Dutch
vitrages,37,8,FALSE,8,3.61091791264422,Dutch
meisjesnaam,37,10,FALSE,11,3.61091791264422,Dutch
ratelslang,37,9,FALSE,10,3.61091791264422,Dutch
hofje,37,5,FALSE,5,3.61091791264422,Dutch
gegier,37,5,FALSE,6,3.61091791264422,Dutch
slacht,37,5,TRUE,6,3.61091791264422,Dutch
Gouds,37,4,FALSE,5,3.61091791264422,Dutch
verknippen,37,8,FALSE,10,3.61091791264422,Dutch
stadsbewoner,37,12,FALSE,12,3.61091791264422,Dutch
kartelen,37,7,TRUE,8,3.61091791264422,Dutch
ondertekenaar,37,12,FALSE,13,3.61091791264422,Dutch
weekendtas,37,8,FALSE,10,3.61091791264422,Dutch
perken,37,5,TRUE,6,3.61091791264422,Dutch
naroepen,37,6,FALSE,8,3.61091791264422,Dutch
peso,37,4,TRUE,4,3.61091791264422,Dutch
martiaal,37,8,FALSE,8,3.61091791264422,Dutch
jeneverfles,37,11,FALSE,11,3.61091791264422,Dutch
gasfornuis,37,10,FALSE,10,3.61091791264422,Dutch
snijbloem,37,8,FALSE,9,3.61091791264422,Dutch
diversificatie,37,13,FALSE,14,3.61091791264422,Dutch
anglicaans,37,9,FALSE,10,3.61091791264422,Dutch
tongval,37,6,FALSE,7,3.61091791264422,Dutch
Argentijn,37,9,FALSE,9,3.61091791264422,Dutch
Zuidnederlands,37,13,FALSE,14,3.61091791264422,Dutch
overstelpend,37,12,FALSE,12,3.61091791264422,Dutch
plamuurmes,37,9,FALSE,10,3.61091791264422,Dutch
handrem,37,7,FALSE,7,3.61091791264422,Dutch
bedekking,37,7,FALSE,9,3.61091791264422,Dutch
orthopedisch,37,9,FALSE,12,3.61091791264422,Dutch
smeerlapperij,37,11,FALSE,13,3.61091791264422,Dutch
focus,37,5,FALSE,5,3.61091791264422,Dutch
onvolgroeid,37,10,FALSE,11,3.61091791264422,Dutch
logeerpartij,37,11,FALSE,12,3.61091791264422,Dutch
schubbe,37,5,FALSE,7,3.61091791264422,Dutch
ceder,37,5,TRUE,5,3.61091791264422,Dutch
communaal,37,7,FALSE,9,3.61091791264422,Dutch
nachtleven,37,8,FALSE,10,3.61091791264422,Dutch
sleuf,37,4,TRUE,5,3.61091791264422,Dutch
royalty,37,7,FALSE,7,3.61091791264422,Dutch
geheid,37,6,FALSE,6,3.61091791264422,Dutch
lasser,37,5,FALSE,6,3.61091791264422,Dutch
integrerend,37,11,FALSE,11,3.61091791264422,Dutch
warmbloedig,37,10,FALSE,11,3.61091791264422,Dutch
voortlopen,37,8,FALSE,10,3.61091791264422,Dutch
crepe,37,4,TRUE,5,3.61091791264422,Dutch
lokroep,37,6,FALSE,7,3.61091791264422,Dutch
zindelijkheid,37,12,FALSE,13,3.61091791264422,Dutch
gekarteld,37,9,FALSE,9,3.61091791264422,Dutch
aankoeken,37,6,FALSE,9,3.61091791264422,Dutch
voorvaderlijk,37,11,FALSE,13,3.61091791264422,Dutch
agoog,37,4,FALSE,5,3.61091791264422,Dutch
vlugschrift,37,10,FALSE,11,3.61091791264422,Dutch
gezinshoofd,37,10,FALSE,11,3.61091791264422,Dutch
zakenreis,37,8,FALSE,9,3.61091791264422,Dutch
troostrijk,37,9,FALSE,10,3.61091791264422,Dutch
oerbos,37,5,FALSE,6,3.61091791264422,Dutch
uitspugen,37,8,FALSE,9,3.61091791264422,Dutch
akkerland,37,8,FALSE,9,3.61091791264422,Dutch
taalverwerving,37,12,FALSE,14,3.61091791264422,Dutch
topsnelheid,36,11,FALSE,11,3.58351893845611,Dutch
programmablad,36,12,FALSE,13,3.58351893845611,Dutch
borstvin,36,8,FALSE,8,3.58351893845611,Dutch
allegorisch,36,8,FALSE,11,3.58351893845611,Dutch
farmacologisch,36,12,FALSE,14,3.58351893845611,Dutch
quantum,36,7,FALSE,7,3.58351893845611,Dutch
beunhaas,36,6,FALSE,8,3.58351893845611,Dutch
tiranniseren,36,10,FALSE,12,3.58351893845611,Dutch
liefdeloos,36,8,FALSE,10,3.58351893845611,Dutch
koolhaas,36,6,FALSE,8,3.58351893845611,Dutch
olievlek,36,7,FALSE,8,3.58351893845611,Dutch
klitten,36,5,TRUE,7,3.58351893845611,Dutch
schrijfwijze,36,11,FALSE,12,3.58351893845611,Dutch
krenterig,36,9,FALSE,9,3.58351893845611,Dutch
wapensmid,36,9,FALSE,9,3.58351893845611,Dutch
uitjouwen,36,8,FALSE,9,3.58351893845611,Dutch
vensterruit,36,10,FALSE,11,3.58351893845611,Dutch
browning,36,8,FALSE,8,3.58351893845611,Dutch
festiviteit,36,11,FALSE,11,3.58351893845611,Dutch
ouwelijk,36,7,FALSE,8,3.58351893845611,Dutch
ophijsen,36,7,FALSE,8,3.58351893845611,Dutch
kuisen,36,5,TRUE,6,3.58351893845611,Dutch
impressionist,36,11,FALSE,13,3.58351893845611,Dutch
halswervel,36,10,FALSE,10,3.58351893845611,Dutch
vechtlust,36,8,FALSE,9,3.58351893845611,Dutch
geredelijk,36,9,FALSE,10,3.58351893845611,Dutch
lijkkist,36,7,FALSE,8,3.58351893845611,Dutch
aanliggen,36,6,FALSE,9,3.58351893845611,Dutch
gepromoveerd,36,11,FALSE,12,3.58351893845611,Dutch
voormeld,36,7,FALSE,8,3.58351893845611,Dutch
spreekkoor,36,7,FALSE,10,3.58351893845611,Dutch
doodsbed,36,7,FALSE,8,3.58351893845611,Dutch
olm,36,3,TRUE,3,3.58351893845611,Dutch
breedvoerig,36,9,FALSE,11,3.58351893845611,Dutch
zweverig,36,8,FALSE,8,3.58351893845611,Dutch
matador,36,7,TRUE,7,3.58351893845611,Dutch
cachet,36,5,FALSE,6,3.58351893845611,Dutch
botanicus,36,9,FALSE,9,3.58351893845611,Dutch
kraagje,36,6,FALSE,7,3.58351893845611,Dutch
welomschreven,36,11,FALSE,13,3.58351893845611,Dutch
lichtgewicht,36,10,FALSE,12,3.58351893845611,Dutch
kletskoek,36,7,FALSE,9,3.58351893845611,Dutch
approach,36,6,FALSE,8,3.58351893845611,Dutch
voddig,36,5,FALSE,6,3.58351893845611,Dutch
grootbedrijf,36,11,FALSE,12,3.58351893845611,Dutch
verschilpunt,36,11,FALSE,12,3.58351893845611,Dutch
sukkeldrafje,36,11,FALSE,12,3.58351893845611,Dutch
spoedeisend,36,10,FALSE,11,3.58351893845611,Dutch
escaleren,36,8,FALSE,9,3.58351893845611,Dutch
stationair,36,9,FALSE,10,3.58351893845611,Dutch
jachtterrein,36,9,FALSE,12,3.58351893845611,Dutch
manco,36,5,FALSE,5,3.58351893845611,Dutch
waterlijn,36,9,FALSE,9,3.58351893845611,Dutch
discussienota,36,11,FALSE,13,3.58351893845611,Dutch
kernoorlog,36,9,FALSE,10,3.58351893845611,Dutch
segregatie,36,9,FALSE,10,3.58351893845611,Dutch
besogne,36,7,TRUE,7,3.58351893845611,Dutch
outsider,36,9,FALSE,8,3.58351893845611,Dutch
rapporteur,36,8,FALSE,10,3.58351893845611,Dutch
magnesium,36,10,FALSE,9,3.58351893845611,Dutch
uitspinnen,36,8,FALSE,10,3.58351893845611,Dutch
hooivork,36,7,FALSE,8,3.58351893845611,Dutch
relais,36,4,FALSE,6,3.58351893845611,Dutch
bolsjewisme,36,10,FALSE,11,3.58351893845611,Dutch
lichaamslengte,36,11,FALSE,14,3.58351893845611,Dutch
contractant,36,11,FALSE,11,3.58351893845611,Dutch
verzetsman,36,9,FALSE,10,3.58351893845611,Dutch
brevier,36,6,FALSE,7,3.58351893845611,Dutch
vlootbasis,36,9,FALSE,10,3.58351893845611,Dutch
bedruipen,36,8,FALSE,9,3.58351893845611,Dutch
toeverlaat,36,8,FALSE,10,3.58351893845611,Dutch
happening,36,7,FALSE,9,3.58351893845611,Dutch
vroedschap,36,8,FALSE,10,3.58351893845611,Dutch
zenuwcel,36,8,FALSE,8,3.58351893845611,Dutch
kapotje,36,7,FALSE,7,3.58351893845611,Dutch
uitwassen,36,7,FALSE,9,3.58351893845611,Dutch
intoetsen,36,7,FALSE,9,3.58351893845611,Dutch
autotocht,36,8,FALSE,9,3.58351893845611,Dutch
teaen,36,4,TRUE,5,3.58351893845611,Dutch
onkenbaar,36,8,FALSE,9,3.58351893845611,Dutch
lammeren,36,6,FALSE,8,3.58351893845611,Dutch
yank,36,4,TRUE,4,3.58351893845611,Dutch
onopzettelijk,36,11,FALSE,13,3.58351893845611,Dutch
aankomsthal,36,10,FALSE,11,3.58351893845611,Dutch
dorpskerk,36,9,FALSE,9,3.58351893845611,Dutch
wereldbol,36,9,FALSE,9,3.58351893845611,Dutch
volkenkundig,36,11,FALSE,12,3.58351893845611,Dutch
kling,36,4,TRUE,5,3.58351893845611,Dutch
minnen,36,4,TRUE,6,3.58351893845611,Dutch
omhoogtrekken,36,10,FALSE,13,3.58351893845611,Dutch
uitgebreidheid,36,14,FALSE,14,3.58351893845611,Dutch
zuidwestelijk,36,12,FALSE,13,3.58351893845611,Dutch
matrone,36,7,FALSE,7,3.58351893845611,Dutch
onthechten,36,8,FALSE,10,3.58351893845611,Dutch
heulen,36,4,TRUE,6,3.58351893845611,Dutch
rukwind,36,7,FALSE,7,3.58351893845611,Dutch
macon,36,5,FALSE,5,3.58351893845611,Dutch
descriptief,36,10,FALSE,11,3.58351893845611,Dutch
bebrild,36,7,FALSE,7,3.58351893845611,Dutch
onbebouwd,36,9,FALSE,9,3.58351893845611,Dutch
wereldraad,36,9,FALSE,10,3.58351893845611,Dutch
scribent,36,8,FALSE,8,3.58351893845611,Dutch
krak,36,4,TRUE,4,3.58351893845611,Dutch
graadmeter,36,9,FALSE,10,3.58351893845611,Dutch
talk,36,4,TRUE,4,3.58351893845611,Dutch
cassave,36,6,TRUE,7,3.58351893845611,Dutch
opsieren,36,6,FALSE,8,3.58351893845611,Dutch
levenswijsheid,36,13,FALSE,14,3.58351893845611,Dutch
houtsnijder,36,11,FALSE,11,3.58351893845611,Dutch
coyote,36,6,TRUE,6,3.58351893845611,Dutch
onderlopen,36,9,FALSE,10,3.58351893845611,Dutch
slagschip,36,8,FALSE,9,3.58351893845611,Dutch
droomtoestand,36,11,FALSE,13,3.58351893845611,Dutch
purperrood,36,8,FALSE,10,3.58351893845611,Dutch
pyromaan,36,7,FALSE,8,3.58351893845611,Dutch
diocees,36,7,FALSE,7,3.58351893845611,Dutch
vijlen,36,5,TRUE,6,3.58351893845611,Dutch
kunsthandel,36,11,FALSE,11,3.58351893845611,Dutch
vleeskleurig,36,10,FALSE,12,3.58351893845611,Dutch
sardonisch,36,8,FALSE,10,3.58351893845611,Dutch
pagode,36,6,TRUE,6,3.58351893845611,Dutch
kerrie,36,4,TRUE,6,3.58351893845611,Dutch
baud,36,4,TRUE,4,3.58351893845611,Dutch
superbe,36,7,FALSE,7,3.58351893845611,Dutch
bouwrijp,36,8,FALSE,8,3.58351893845611,Dutch
afdoening,36,7,FALSE,9,3.58351893845611,Dutch
Venezolaans,36,10,FALSE,11,3.58351893845611,Dutch
kicken,36,4,TRUE,6,3.58351893845611,Dutch
gestrengheid,36,11,FALSE,12,3.58351893845611,Dutch
aanbouwen,36,7,FALSE,9,3.58351893845611,Dutch
waterplas,36,9,FALSE,9,3.58351893845611,Dutch
desorienteren,36,13,FALSE,13,3.58351893845611,Dutch
kinine,36,6,FALSE,6,3.58351893845611,Dutch
wereldpolitiek,36,13,FALSE,14,3.58351893845611,Dutch
kitscherig,36,8,FALSE,10,3.58351893845611,Dutch
voortmaken,36,8,FALSE,10,3.58351893845611,Dutch
grondeloos,36,9,FALSE,10,3.58351893845611,Dutch
klantenkring,36,10,FALSE,12,3.58351893845611,Dutch
hutkoffer,36,8,FALSE,9,3.58351893845611,Dutch
weverij,36,7,FALSE,7,3.58351893845611,Dutch
gorgonzola,36,11,FALSE,10,3.58351893845611,Dutch
convent,36,7,FALSE,7,3.58351893845611,Dutch
kots,36,3,TRUE,4,3.58351893845611,Dutch
dikzak,36,6,FALSE,6,3.58351893845611,Dutch
bijstandswet,36,11,FALSE,12,3.58351893845611,Dutch
nomenclatuur,36,11,FALSE,12,3.58351893845611,Dutch
dressuur,36,6,FALSE,8,3.58351893845611,Dutch
prozaisch,36,7,FALSE,9,3.58351893845611,Dutch
frictie,36,6,FALSE,7,3.58351893845611,Dutch
lichaamskracht,36,11,FALSE,14,3.58351893845611,Dutch
huishoudschool,36,12,FALSE,14,3.58351893845611,Dutch
response,36,7,FALSE,8,3.58351893845611,Dutch
watertanden,36,10,FALSE,11,3.58351893845611,Dutch
pornofilm,36,9,FALSE,9,3.58351893845611,Dutch
bloedneus,36,7,FALSE,9,3.58351893845611,Dutch
zuilenrij,36,8,FALSE,9,3.58351893845611,Dutch
joke,36,3,TRUE,4,3.58351893845611,Dutch
uitgifte,36,8,FALSE,8,3.58351893845611,Dutch
renovatie,36,8,FALSE,9,3.58351893845611,Dutch
tegenzet,36,7,FALSE,8,3.58351893845611,Dutch
stenograaf,36,9,FALSE,10,3.58351893845611,Dutch
dichtdraaien,36,8,FALSE,12,3.58351893845611,Dutch
fnuiken,36,6,TRUE,7,3.58351893845611,Dutch
bonafide,36,8,FALSE,8,3.58351893845611,Dutch
verscheurend,36,10,FALSE,12,3.58351893845611,Dutch
rugklachten,36,9,FALSE,11,3.58351893845611,Dutch
sater,36,5,TRUE,5,3.58351893845611,Dutch
maniakaal,36,9,FALSE,9,3.58351893845611,Dutch
bedankje,36,8,FALSE,8,3.58351893845611,Dutch
halflang,36,7,FALSE,8,3.58351893845611,Dutch
neerdwarrelen,36,10,FALSE,13,3.58351893845611,Dutch
sneeuwman,36,7,FALSE,9,3.58351893845611,Dutch
stut,36,4,TRUE,4,3.58351893845611,Dutch
reisverslag,36,11,FALSE,11,3.58351893845611,Dutch
anorak,36,6,TRUE,6,3.58351893845611,Dutch
empire,36,6,TRUE,6,3.58351893845611,Dutch
lessing,36,5,FALSE,7,3.58351893845611,Dutch
broedplaats,36,8,FALSE,11,3.58351893845611,Dutch
losbandigheid,36,13,FALSE,13,3.58351893845611,Dutch
vraagpunt,36,8,FALSE,9,3.58351893845611,Dutch
rondborstig,36,11,FALSE,11,3.58351893845611,Dutch
bladgoud,36,8,FALSE,8,3.58351893845611,Dutch
verjaren,36,7,FALSE,8,3.58351893845611,Dutch
prior,36,6,FALSE,5,3.58351893845611,Dutch
midgetgolf,36,10,FALSE,10,3.58351893845611,Dutch
leegheid,36,7,FALSE,8,3.58351893845611,Dutch
kooien,36,4,TRUE,6,3.58351893845611,Dutch
krachttoer,36,7,FALSE,10,3.58351893845611,Dutch
vestiaire,36,9,FALSE,9,3.58351893845611,Dutch
kwatrijn,36,8,FALSE,8,3.58351893845611,Dutch
toeschieten,36,7,FALSE,11,3.58351893845611,Dutch
leviathan,36,9,FALSE,9,3.58351893845611,Dutch
luchtbed,36,7,FALSE,8,3.58351893845611,Dutch
zetmeel,36,6,FALSE,7,3.58351893845611,Dutch
crucifix,36,9,FALSE,8,3.58351893845611,Dutch
zelfstudie,36,9,FALSE,10,3.58351893845611,Dutch
interferentie,36,12,FALSE,13,3.58351893845611,Dutch
mastodont,36,9,FALSE,9,3.58351893845611,Dutch
spoorboekje,36,9,FALSE,11,3.58351893845611,Dutch
meedrijven,36,8,FALSE,10,3.58351893845611,Dutch
antiquaar,36,8,FALSE,9,3.58351893845611,Dutch
taveerne,36,7,TRUE,8,3.58351893845611,Dutch
lasterlijk,36,9,FALSE,10,3.58351893845611,Dutch
wegennet,36,7,FALSE,8,3.58351893845611,Dutch
goulash,36,5,TRUE,7,3.58351893845611,Dutch
talenkennis,36,9,FALSE,11,3.58351893845611,Dutch
omhooggaan,36,7,FALSE,10,3.58351893845611,Dutch
mater,36,5,TRUE,5,3.58351893845611,Dutch
sportbond,36,9,FALSE,9,3.58351893845611,Dutch
cursivering,36,10,FALSE,11,3.58351893845611,Dutch
deftigheid,36,10,FALSE,10,3.58351893845611,Dutch
schedeldak,36,9,FALSE,10,3.58351893845611,Dutch
veraangenamen,36,11,FALSE,13,3.58351893845611,Dutch
regenwoud,36,9,FALSE,9,3.58351893845611,Dutch
smaragdgroen,36,11,FALSE,12,3.58351893845611,Dutch
symposion,36,10,FALSE,9,3.58351893845611,Dutch
olieveld,36,7,FALSE,8,3.58351893845611,Dutch
destructie,36,9,FALSE,10,3.58351893845611,Dutch
spant,36,5,TRUE,5,3.58351893845611,Dutch
afscheren,36,7,FALSE,9,3.58351893845611,Dutch
radiobericht,36,12,FALSE,12,3.58351893845611,Dutch
standsverschil,36,12,FALSE,14,3.58351893845611,Dutch
cabriolet,36,10,TRUE,9,3.58351893845611,Dutch
kruisridder,36,10,FALSE,11,3.58351893845611,Dutch
grijpbaar,36,7,FALSE,9,3.58351893845611,Dutch
winde,36,5,FALSE,5,3.58351893845611,Dutch
courtisane,36,9,FALSE,10,3.58351893845611,Dutch
terpentine,36,9,TRUE,10,3.58351893845611,Dutch
opstuiven,36,8,FALSE,9,3.58351893845611,Dutch
vuilnisman,36,10,FALSE,10,3.58351893845611,Dutch
oostgrens,36,8,FALSE,9,3.58351893845611,Dutch
radiotelescoop,36,14,FALSE,14,3.58351893845611,Dutch
uitwoeden,36,7,FALSE,9,3.58351893845611,Dutch
prenataal,36,8,FALSE,9,3.58351893845611,Dutch
dromerij,36,8,FALSE,8,3.58351893845611,Dutch
slavenarbeid,36,11,FALSE,12,3.58351893845611,Dutch
amber,36,5,TRUE,5,3.58351893845611,Dutch
doorbijten,36,8,FALSE,10,3.58351893845611,Dutch
surrealist,36,10,FALSE,10,3.58351893845611,Dutch
lichtblond,36,9,FALSE,10,3.58351893845611,Dutch
instrumentaal,36,12,FALSE,13,3.58351893845611,Dutch
baronesse,36,8,FALSE,9,3.58351893845611,Dutch
stoppelig,36,8,FALSE,9,3.58351893845611,Dutch
tennisbal,36,8,FALSE,9,3.58351893845611,Dutch
omroepen,36,6,FALSE,8,3.58351893845611,Dutch
grondsoort,36,9,FALSE,10,3.58351893845611,Dutch
consorten,36,8,FALSE,9,3.58351893845611,Dutch
salut,36,4,FALSE,5,3.58351893845611,Dutch
metaforisch,36,9,FALSE,11,3.58351893845611,Dutch
prospectus,36,10,FALSE,10,3.58351893845611,Dutch
viezigheid,36,9,FALSE,10,3.58351893845611,Dutch
examenopgave,36,13,FALSE,12,3.58351893845611,Dutch
primula,36,7,TRUE,7,3.58351893845611,Dutch
gewriemel,36,8,FALSE,9,3.58351893845611,Dutch
stilton,36,7,FALSE,7,3.58351893845611,Dutch
afmeren,36,6,FALSE,7,3.58351893845611,Dutch
vergiftig,36,9,FALSE,9,3.58351893845611,Dutch
meisjesstem,36,10,FALSE,11,3.58351893845611,Dutch
levenslicht,36,9,FALSE,11,3.58351893845611,Dutch
decimeren,36,8,FALSE,9,3.58351893845611,Dutch
uitlaatklep,36,10,FALSE,11,3.58351893845611,Dutch
stamcafe,36,8,FALSE,8,3.58351893845611,Dutch
bezoeking,36,7,FALSE,9,3.58351893845611,Dutch
appendix,36,8,TRUE,8,3.58351893845611,Dutch
voorgeborchte,36,11,FALSE,13,3.58351893845611,Dutch
karmijnrood,36,10,FALSE,11,3.58351893845611,Dutch
geschilpunt,36,10,FALSE,11,3.58351893845611,Dutch
regressief,36,8,FALSE,10,3.58351893845611,Dutch
saillant,36,6,FALSE,8,3.58351893845611,Dutch
uitzonderen,35,10,FALSE,11,3.55534806148941,Dutch
vliegreis,35,8,FALSE,9,3.55534806148941,Dutch
ambiance,35,9,FALSE,8,3.55534806148941,Dutch
leeuwin,35,5,FALSE,7,3.55534806148941,Dutch
schonkig,35,7,FALSE,8,3.55534806148941,Dutch
Kaaps,35,4,FALSE,5,3.55534806148941,Dutch
verdedigend,35,11,FALSE,11,3.55534806148941,Dutch
dorsvlegel,35,10,FALSE,10,3.55534806148941,Dutch
kinderstoel,35,10,FALSE,11,3.55534806148941,Dutch
bonkaart,35,7,FALSE,8,3.55534806148941,Dutch
incompetent,35,11,FALSE,11,3.55534806148941,Dutch
zuiplap,35,7,FALSE,7,3.55534806148941,Dutch
matrix,35,7,TRUE,6,3.55534806148941,Dutch
zegge,35,4,FALSE,5,3.55534806148941,Dutch
werktekening,35,11,FALSE,12,3.55534806148941,Dutch
uitplanten,35,9,FALSE,10,3.55534806148941,Dutch
laksheid,35,8,FALSE,8,3.55534806148941,Dutch
vignet,35,6,FALSE,6,3.55534806148941,Dutch
balzak,35,6,FALSE,6,3.55534806148941,Dutch
kwezel,35,6,TRUE,6,3.55534806148941,Dutch
schetsmatig,35,9,FALSE,11,3.55534806148941,Dutch
gevlamd,35,7,FALSE,7,3.55534806148941,Dutch
doodnormaal,35,9,FALSE,11,3.55534806148941,Dutch
dienstplichtig,35,12,FALSE,14,3.55534806148941,Dutch
omrekenen,35,8,FALSE,9,3.55534806148941,Dutch
onbegaanbaar,35,10,FALSE,12,3.55534806148941,Dutch
verstokt,35,8,FALSE,8,3.55534806148941,Dutch
ongeopend,35,9,FALSE,9,3.55534806148941,Dutch
asblond,35,7,FALSE,7,3.55534806148941,Dutch
horigheid,35,9,FALSE,9,3.55534806148941,Dutch
vakjargon,35,9,FALSE,9,3.55534806148941,Dutch
kapitaalmarkt,35,12,FALSE,13,3.55534806148941,Dutch
scalp,35,5,TRUE,5,3.55534806148941,Dutch
agiteren,35,7,FALSE,8,3.55534806148941,Dutch
oogsttijd,35,7,FALSE,9,3.55534806148941,Dutch
koerierster,35,9,FALSE,11,3.55534806148941,Dutch
uitstulpen,35,9,FALSE,10,3.55534806148941,Dutch
ficus,35,5,FALSE,5,3.55534806148941,Dutch
censor,35,6,FALSE,6,3.55534806148941,Dutch
uitkijktoren,35,11,FALSE,12,3.55534806148941,Dutch
maaier,35,5,FALSE,6,3.55534806148941,Dutch
huidkleur,35,8,FALSE,9,3.55534806148941,Dutch
doorvaart,35,7,FALSE,9,3.55534806148941,Dutch
zwempak,35,7,FALSE,7,3.55534806148941,Dutch
heiliging,35,8,FALSE,9,3.55534806148941,Dutch
kapseizen,35,8,FALSE,9,3.55534806148941,Dutch
terugtreden,35,10,FALSE,11,3.55534806148941,Dutch
geldingsdrang,35,11,FALSE,13,3.55534806148941,Dutch
demagoog,35,7,FALSE,8,3.55534806148941,Dutch
miljardair,35,9,FALSE,10,3.55534806148941,Dutch
rustperiode,35,12,FALSE,11,3.55534806148941,Dutch
verlofganger,35,11,FALSE,12,3.55534806148941,Dutch
roofzuchtig,35,9,FALSE,11,3.55534806148941,Dutch
inrit,35,5,FALSE,5,3.55534806148941,Dutch
veralgemenen,35,11,FALSE,12,3.55534806148941,Dutch
continuering,35,12,FALSE,12,3.55534806148941,Dutch
vuurgevecht,35,9,FALSE,11,3.55534806148941,Dutch
hausse,35,3,TRUE,6,3.55534806148941,Dutch
apologie,35,7,FALSE,8,3.55534806148941,Dutch
geilen,35,5,TRUE,6,3.55534806148941,Dutch
vormingswerker,35,13,FALSE,14,3.55534806148941,Dutch
sluipschutter,35,11,FALSE,13,3.55534806148941,Dutch
klavecimbel,35,11,FALSE,11,3.55534806148941,Dutch
hutspot,35,6,FALSE,7,3.55534806148941,Dutch
slavenmarkt,35,10,FALSE,11,3.55534806148941,Dutch
onbespoten,35,9,FALSE,10,3.55534806148941,Dutch
pantomime,35,8,FALSE,9,3.55534806148941,Dutch
futuristisch,35,10,FALSE,12,3.55534806148941,Dutch
wieling,35,5,FALSE,7,3.55534806148941,Dutch
roomse,35,5,FALSE,6,3.55534806148941,Dutch
blikopener,35,10,FALSE,10,3.55534806148941,Dutch
voorhof,35,6,FALSE,7,3.55534806148941,Dutch
gasmasker,35,9,FALSE,9,3.55534806148941,Dutch
openingstijd,35,11,FALSE,12,3.55534806148941,Dutch
vuurproef,35,7,FALSE,9,3.55534806148941,Dutch
muskus,35,6,FALSE,6,3.55534806148941,Dutch
preutsheid,35,8,FALSE,10,3.55534806148941,Dutch
bestendigheid,35,13,FALSE,13,3.55534806148941,Dutch
wijnjaar,35,7,FALSE,8,3.55534806148941,Dutch
toneelschool,35,9,FALSE,12,3.55534806148941,Dutch
collaboreren,35,10,FALSE,12,3.55534806148941,Dutch
klak,35,4,TRUE,4,3.55534806148941,Dutch
wintertuin,35,10,FALSE,10,3.55534806148941,Dutch
adagio,35,7,FALSE,6,3.55534806148941,Dutch
